Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2023-01-01,Data Scientist,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Scientist,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Engineer,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Scientist,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Scientist,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Engineer,SE,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,BI Developer,MI,FT,81500.0,US,US,M,0,USD,81500.0,81500.0
,2023-01-01,Data Engineer,SE,FT,89600.0,US,US,M,0,USD,89600.0,89600.0
,2023-01-01,Data Analyst,SE,FT,70000.0,US,US,M,0,USD,70000.0,70000.0
,2023-01-01,Data Manager,MI,FT,70000.0,US,US,M,0,USD,70000.0,70000.0
,2023-01-01,Data Analyst,EN,FT,47840.0,US,US,M,0,USD,47840.0,47840.0
,2023-01-01,Data Analyst,EN,FT,47500.0,US,US,M,0,USD,47500.0,47500.0
,2023-01-01,Data Analyst,EN,FT,47500.0,US,US,M,0,USD,47500.0,47500.0
,2023-01-01,ETL Engineer,MI,FT,47500.0,GB,GB,M,100,GBP,58444.0,47500.0
,2023-01-01,Data Engineer,MI,FT,47500.0,GB,GB,M,100,GBP,58444.0,47500.0
,2023-01-01,Research Analyst,EN,FT,47423.0,US,US,M,0,USD,47423.0,47423.0
,2023-01-01,Data Scientist,MI,FT,47000.0,AD,AD,S,50,EUR,50745.0,47000.0
,2023-01-01,Research Scientist,EN,FT,47840.0,US,US,M,0,USD,47840.0,47840.0
,2023-01-01,AI Engineer,SE,FT,46848.0,OM,OM,M,0,USD,46848.0,46848.0
,2023-01-01,Data Analyst,MI,FT,46500.0,US,US,M,0,USD,46500.0,46500.0
,2023-01-01,Data Integration Specialist,EN,FT,46400.0,US,US,M,100,USD,46400.0,46400.0
,2023-01-01,Data Integration Specialist,EN,FT,46400.0,US,US,M,100,USD,46400.0,46400.0
,2023-01-01,Data Analyst,SE,FT,46200.0,US,US,M,0,USD,46200.0,46200.0
,2023-01-01,Data Product Owner,MI,FT,45454.0,GB,GB,M,0,GBP,55926.0,45454.0
,2023-01-01,Business Intelligence Developer,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,46500.0,US,US,M,0,USD,46500.0,46500.0
,2023-01-01,Machine Learning Engineer,EN,FT,47840.0,US,US,M,0,USD,47840.0,47840.0
,2023-01-01,Data Analyst,EN,FT,47840.0,US,US,M,0,USD,47840.0,47840.0
,2023-01-01,Machine Learning Engineer,MI,FT,48000.0,GB,GB,M,100,GBP,59059.0,48000.0
,2023-01-01,Data Analyst,MI,FT,49000.0,US,US,M,0,USD,49000.0,49000.0
,2023-01-01,Data Scientist,EN,FT,48915.0,US,US,M,0,USD,48915.0,48915.0
,2023-01-01,Business Intelligence Analyst,MI,FT,48450.0,CA,CA,M,0,USD,48450.0,48450.0
,2023-01-01,Data Analyst,EN,FT,48000.0,US,US,M,0,GBP,59059.0,48000.0
,2023-01-01,Machine Learning Engineer,MI,FT,48000.0,VN,VN,M,100,USD,48000.0,48000.0
,2023-01-01,Data Specialist,MI,FT,48000.0,US,US,M,0,USD,48000.0,48000.0
,2023-01-01,Data Engineer,EN,FT,48000.0,US,US,M,100,USD,48000.0,48000.0
,2023-01-01,Machine Learning Engineer,MI,FT,48000.0,VN,VN,M,100,USD,48000.0,48000.0
,2023-01-01,Data Engineer,MI,FT,48000.0,FR,FR,M,100,EUR,51824.0,48000.0
,2023-01-01,Data Analyst,MI,FT,48000.0,US,US,M,100,USD,48000.0,48000.0
,2023-01-01,Data Engineer,SE,FT,48000.0,AR,AR,M,100,USD,48000.0,48000.0
,2023-01-01,Data Manager,SE,FT,48000.0,CO,CO,M,0,USD,48000.0,48000.0
,2023-01-01,Data Analyst,EN,FT,48000.0,US,US,M,0,USD,48000.0,48000.0
,2023-01-01,Data Analyst,SE,FT,48000.0,ES,ES,M,100,EUR,51824.0,48000.0
,2023-01-01,Data Analyst,EN,FT,48000.0,US,US,M,0,USD,48000.0,48000.0
,2023-01-01,Data Analyst,SE,FT,48000.0,ES,ES,M,0,EUR,51824.0,48000.0
,2023-01-01,Data Analyst,SE,FT,48000.0,ES,ES,M,0,EUR,51824.0,48000.0
,2023-01-01,Insight Analyst,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,49000.0,US,US,M,0,USD,49000.0,49000.0
,2023-01-01,Data Engineer,SE,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Big Data Engineer,MI,FT,45000.0,ES,ES,M,100,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Analyst,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,MI,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Engineer,MI,FT,45000.0,SI,SI,M,100,EUR,48585.0,45000.0
,2023-01-01,Data Analyst,SE,FT,45000.0,CF,CF,M,100,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Manager,SE,FT,44737.0,GB,GB,M,0,GBP,55044.0,44737.0
,2023-01-01,Data Operations Analyst,MI,FT,44640.0,US,US,M,100,USD,44640.0,44640.0
,2023-01-01,Data DevOps Engineer,EN,FT,44382.0,NL,NL,L,50,EUR,47918.0,44382.0
,2023-01-01,Research Analyst,SE,FT,44272.0,IT,IT,M,100,EUR,47799.0,44272.0
,2023-01-01,Business Intelligence Analyst,EN,FT,44100.0,US,US,M,0,USD,44100.0,44100.0
,2023-01-01,Data Analyst,EN,FT,44000.0,GB,GB,M,0,GBP,54137.0,44000.0
,2023-01-01,Research Analyst,EN,FT,43500.0,US,US,M,100,USD,43500.0,43500.0
,2023-01-01,Data Analyst,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Modeler,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Engineer,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,45000.0,GB,GB,M,100,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,45000.0,PT,PT,M,100,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Machine Learning Engineer,MI,FT,45000.0,IT,GB,M,100,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,MI,FT,45000.0,GB,GB,M,100,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Research Analyst,EN,FT,45000.0,US,US,M,0,USD,45000.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Modeller,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Analyst,MI,FT,45000.0,GB,GB,M,0,GBP,55368.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Data Scientist,SE,FT,45000.0,ES,ES,M,0,EUR,48585.0,45000.0
,2023-01-01,Analytics Engineer,EN,FT,43000.0,HU,HU,L,0,USD,43000.0,43000.0
,2023-01-01,Research Analyst,EN,FT,49000.0,US,US,M,100,USD,49000.0,49000.0
,2023-01-01,Data Analyst,MI,FT,49200.0,EE,EE,M,0,EUR,53120.0,49200.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Scientist,MI,FT,51962.0,US,US,M,100,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,100,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,100,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51000.0,US,US,M,0,USD,51000.0,51000.0
,2023-01-01,Data Operations Specialist,SE,FT,50700.0,US,US,M,100,USD,50700.0,50700.0
,2023-01-01,Admin & Data Analyst,EN,FT,50000.0,DE,DE,M,0,USD,50000.0,50000.0
,2023-01-01,Research Analyst,EN,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Business Intelligence Analyst,SE,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Management Analyst,EN,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Analyst,EN,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,BI Developer,SE,FT,50750.0,GB,GB,M,0,GBP,62442.0,50750.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,100,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,100,USD,51962.0,51962.0
,2023-01-01,Data Engineer,MI,FT,52500.0,US,US,M,0,USD,52500.0,52500.0
,2023-01-01,Data Analyst,MI,FT,52500.0,US,US,M,100,USD,52500.0,52500.0
,2023-01-01,Data Analyst,SE,FT,52500.0,US,US,M,0,USD,52500.0,52500.0
,2023-01-01,Data Analyst,MI,FT,52500.0,US,US,M,0,USD,52500.0,52500.0
,2023-01-01,Research Analyst,SE,FT,52200.0,IT,IT,M,100,EUR,56359.0,52200.0
,2023-01-01,Data Analyst,MI,FT,52100.0,US,US,M,0,USD,52100.0,52100.0
,2023-01-01,Business Intelligence Analyst,MI,FT,52100.0,US,US,M,0,USD,52100.0,52100.0
,2023-01-01,Data Science Manager,SE,FT,52100.0,US,US,M,100,USD,52100.0,52100.0
,2023-01-01,Data Management Analyst,EN,FT,52000.0,US,US,M,100,USD,52000.0,52000.0
,2023-01-01,Data Analyst,SE,FT,52000.0,US,US,M,0,USD,52000.0,52000.0
,2023-01-01,Data Analyst,SE,FT,52000.0,ES,ES,M,100,EUR,56143.0,52000.0
,2023-01-01,Data Engineer,MI,FT,52000.0,GB,GB,M,100,GBP,63980.0,52000.0
,2023-01-01,Machine Learning Engineer,MI,FT,52000.0,GB,GB,M,100,GBP,63980.0,52000.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,SE,FT,51962.0,US,US,M,0,USD,51962.0,51962.0
,2023-01-01,Data Analyst,EN,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Analyst,SE,FT,49200.0,EE,EE,M,0,EUR,53120.0,49200.0
,2023-01-01,Data Analyst,MI,FT,50000.0,US,US,M,100,USD,50000.0,50000.0
,2023-01-01,Data Analyst,EN,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Operations Specialist,MI,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Analytics Engineer,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Analytics Engineer,SE,FT,50000.0,NG,NG,S,100,USD,50000.0,50000.0
,2023-01-01,Analytics Engineer,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data DevOps Engineer,SE,FT,50000.0,FR,FR,S,50,EUR,53984.0,50000.0
,2023-01-01,Machine Learning Researcher,SE,FL,50000.0,UA,UA,S,50,USD,50000.0,50000.0
,2023-01-01,Software Data Engineer,SE,FL,50000.0,NG,AU,M,50,USD,50000.0,50000.0
,2023-01-01,Data Analyst,EN,FT,50000.0,US,US,M,100,USD,50000.0,50000.0
,2023-01-01,Data Science Lead,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Computer Vision Software Engineer,SE,FT,50000.0,NL,CA,L,100,EUR,53984.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Machine Learning Engineer,MI,FT,50000.0,AM,AM,S,0,USD,50000.0,50000.0
,2023-01-01,Data Scientist,MI,FT,50000.0,RO,RO,L,50,EUR,53984.0,50000.0
,2023-01-01,Data Scientist,EN,FT,50000.0,IN,US,M,100,USD,50000.0,50000.0
,2023-01-01,Research Analyst,SE,FT,49500.0,ES,ES,M,100,EUR,53444.0,49500.0
,2023-01-01,Data Analyst,MI,FT,49200.0,EE,EE,M,0,EUR,53120.0,49200.0
,2023-01-01,Data Analyst,EN,FT,50000.0,KW,US,L,50,USD,50000.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Visualization Specialist,SE,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Engineer,MI,FT,50000.0,GB,GB,M,100,GBP,61520.0,50000.0
,2023-01-01,AI Developer,EN,FT,50000.0,UA,UA,M,100,USD,50000.0,50000.0
,2023-01-01,Machine Learning Engineer,MI,FT,50000.0,US,US,M,100,USD,50000.0,50000.0
,2023-01-01,Data Engineer,MI,FT,50000.0,US,US,M,100,USD,50000.0,50000.0
,2023-01-01,Data Analyst,EN,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Engineer,SE,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Insight Analyst,MI,FT,50000.0,PT,PT,M,100,EUR,53984.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Engineer,SE,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,AI Developer,SE,FT,50000.0,IT,IT,S,100,EUR,53984.0,50000.0
,2023-01-01,Data Analyst,SE,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Research Analyst,SE,FT,50000.0,US,US,M,0,USD,50000.0,50000.0
,2023-01-01,Data Analyst,MI,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,Data Engineer,MI,FT,50000.0,CA,CA,M,100,GBP,61520.0,50000.0
,2023-01-01,Data Analyst,EN,FT,50000.0,GB,GB,M,0,GBP,61520.0,50000.0
,2023-01-01,BI Data Analyst,EN,FT,50000.0,KE,KE,S,100,USD,50000.0,50000.0
,2023-01-01,Data Scientist,MI,FT,50000.0,GB,GB,M,100,GBP,61520.0,50000.0
,2023-01-01,AI Engineer,MI,CT,50000.0,CZ,CA,L,100,USD,50000.0,50000.0
,2023-01-01,Data Analyst,MI,FT,43000.0,SI,SI,M,0,EUR,46426.0,43000.0
,2023-01-01,Data Analyst,MI,FT,42400.0,US,US,M,0,USD,42400.0,42400.0
,2023-01-01,Insight Analyst,MI,FT,42000.0,GB,GB,M,0,GBP,51676.0,42000.0
,2023-01-01,Data Analyst,SE,FT,35000.0,CF,CF,M,100,GBP,43064.0,35000.0
,2023-01-01,Insight Analyst,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Engineer,SE,FT,35000.0,PT,PT,M,0,EUR,37788.0,35000.0
,2023-01-01,Analytics Engineer,EN,FT,34800.0,NL,NL,M,100,EUR,37573.0,34800.0
,2023-01-01,Business Intelligence Engineer,MI,FT,34160.0,GB,GB,M,0,GBP,42030.0,34160.0
,2023-01-01,Data Analyst,EN,FT,34160.0,AU,AU,M,0,GBP,42030.0,34160.0
,2023-01-01,Data Analyst,EN,FT,34000.0,GB,GB,M,0,GBP,41833.0,34000.0
,2023-01-01,Data Analyst,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Analyst,EN,FT,33995.0,GB,GB,M,0,GBP,41827.0,33995.0
,2023-01-01,Business Intelligence Analyst,SE,FT,33000.0,GB,GB,M,0,GBP,40603.0,33000.0
,2023-01-01,Research Engineer,EN,FT,32982.0,ZA,ZA,M,0,GBP,40581.0,32982.0
,2023-01-01,Research Engineer,MI,FT,32000.0,ES,ES,L,50,EUR,34549.0,32000.0
,2023-01-01,Data Engineer,MI,FT,32000.0,GB,GB,M,0,GBP,39372.0,32000.0
,2023-01-01,Research Engineer,EN,FT,31396.0,ZA,ZA,M,0,GBP,38629.0,31396.0
,2023-01-01,Data Analyst,MI,FT,31200.0,EE,EE,M,0,EUR,33686.0,31200.0
,2023-01-01,Data Analyst,EN,FT,30839.0,GB,GB,M,0,GBP,37944.0,30839.0
,2023-01-01,AI Engineer,MI,FT,33063.0,GB,GB,M,0,GBP,40680.0,33063.0
,2023-01-01,Data Engineer,EN,FT,35000.0,GB,GB,M,100,GBP,43064.0,35000.0
,2023-01-01,Data Scientist,MI,FT,35000.0,IN,IN,L,0,USD,35000.0,35000.0
,2023-01-01,Insight Analyst,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Scientist,SE,FT,36000.0,LV,LV,M,0,EUR,38868.0,36000.0
,2023-01-01,Machine Learning Engineer,SE,FT,36000.0,LV,LV,M,0,EUR,38868.0,36000.0
,2023-01-01,Data Analyst,EN,FT,35700.0,GB,GB,M,0,GBP,43925.0,35700.0
,2023-01-01,Business Intelligence Analyst,EN,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Scientist,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Business Intelligence Engineer,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Business Intelligence Engineer,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,AI Engineer,EN,FT,35000.0,HR,DE,M,100,USD,35000.0,35000.0
,2023-01-01,Insight Analyst,MI,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Engineer,MI,FT,35000.0,GB,GB,M,100,GBP,43064.0,35000.0
,2023-01-01,Business Data Analyst,MI,CT,35000.0,PH,US,M,100,USD,35000.0,35000.0
,2023-01-01,Data Engineer,MI,FT,35000.0,GB,GB,M,100,GBP,43064.0,35000.0
,2023-01-01,Data Analyst,EN,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Data Engineer,EN,FT,35000.0,GB,GB,M,100,GBP,43064.0,35000.0
,2023-01-01,Data Engineer,MI,FT,35000.0,GB,GB,M,100,GBP,43064.0,35000.0
,2023-01-01,Research Analyst,EN,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,Research Analyst,EN,FT,35000.0,GB,GB,M,0,GBP,43064.0,35000.0
,2023-01-01,AI Engineer,MI,FT,30390.0,ES,ES,L,100,EUR,32811.0,30390.0
,2023-01-01,Machine Learning Engineer,MI,FT,36000.0,MX,MX,S,100,USD,36000.0,36000.0
,2023-01-01,Data Scientist,MI,FT,30000.0,GB,GB,M,0,GBP,36912.0,30000.0
,2023-01-01,Data Analyst,SE,FT,30000.0,GB,GB,S,100,GBP,36912.0,30000.0
,2023-01-01,Data Scientist,MI,FT,24000.0,IT,IT,S,100,EUR,25912.0,24000.0
,2023-01-01,Data Scientist,EN,FT,24000.0,US,US,M,100,USD,24000.0,24000.0
,2023-01-01,AI Research Engineer,EN,FT,23100.0,PT,PT,M,100,EUR,24940.0,23100.0
,2023-01-01,Data Analyst,EN,FT,23000.0,GB,GB,M,0,GBP,28299.0,23000.0
,2023-01-01,Data Analyst,EN,FT,23000.0,GB,GB,M,0,GBP,28299.0,23000.0
,2023-01-01,Data Quality Engineer,EN,FT,22000.0,PT,PT,L,50,EUR,23753.0,22000.0
,2023-01-01,Data Science Consultant,MI,FL,21000.0,PK,LU,S,100,USD,21000.0,21000.0
,2023-01-01,Data Engineer,EN,FT,25000.0,DE,DE,L,100,EUR,26992.0,25000.0
,2023-01-01,AI Engineer,EN,FT,20000.0,PT,PT,L,50,EUR,21593.0,20000.0
,2023-01-01,Applied Scientist,MI,FT,20000.0,NG,US,L,100,USD,20000.0,20000.0
,2023-01-01,Business Data Analyst,EN,FT,20000.0,ES,ES,M,0,EUR,21593.0,20000.0
,2023-01-01,Data Analyst Lead,EN,FT,18000.0,NG,NG,S,100,USD,18000.0,18000.0
,2023-01-01,Data Scientist,EN,FT,18000.0,GR,GR,L,100,EUR,19434.0,18000.0
,2023-01-01,Data Engineer,EN,FT,18000.0,IN,IN,M,50,USD,18000.0,18000.0
,2023-01-01,Business Data Analyst,MI,FT,17000.0,AM,RU,L,100,USD,17000.0,17000.0
,2023-01-01,Data Scientist,EN,FT,16000.0,EC,EC,L,100,USD,16000.0,16000.0
,2023-01-01,AI Scientist,EN,FT,20000.0,TR,TR,S,100,USD,20000.0,20000.0
,2023-01-01,BI Data Analyst,EN,FT,25000.0,UA,NL,M,100,USD,25000.0,25000.0
,2023-01-01,Insight Analyst,MI,FT,25000.0,GB,GB,M,0,GBP,30760.0,25000.0
,2023-01-01,Business Intelligence Developer,MI,FT,25000.0,GB,GB,M,0,GBP,30760.0,25000.0
,2023-01-01,Research Engineer,EN,FT,30000.0,FR,FR,M,0,EUR,32390.0,30000.0
,2023-01-01,Data Scientist,EN,FT,30000.0,NL,NL,L,0,EUR,32390.0,30000.0
,2023-01-01,ML Engineer,MI,CT,30000.0,US,US,S,100,USD,30000.0,30000.0
,2023-01-01,Compliance Data Analyst,EN,FT,30000.0,NG,NG,L,100,USD,30000.0,30000.0
,2023-01-01,Data Analyst,EN,FT,30000.0,IN,IN,M,50,USD,30000.0,30000.0
,2023-01-01,Data Analyst,EN,FT,30000.0,AR,US,S,100,USD,30000.0,30000.0
,2023-01-01,Data Scientist,EN,FT,29000.0,ES,ES,M,0,EUR,31310.0,29000.0
,2023-01-01,Applied Data Scientist,EN,FT,27500.0,IT,IT,L,50,EUR,29691.0,27500.0
,2023-01-01,Data Analyst,EN,FT,27000.0,GB,GB,M,0,GBP,33220.0,27000.0
,2023-01-01,Data Analyst,EN,FT,27000.0,GB,GB,M,0,GBP,33220.0,27000.0
,2023-01-01,Data Engineer,MI,FT,27000.0,PE,PT,S,100,USD,27000.0,27000.0
,2023-01-01,Data Scientist,EN,FT,26800.0,GB,GB,M,0,GBP,32974.0,26800.0
,2023-01-01,Data Scientist,EN,FT,26800.0,GB,GB,M,0,GBP,32974.0,26800.0
,2023-01-01,Data Analyst,EN,FT,26800.0,GB,GB,M,0,GBP,32974.0,26800.0
,2023-01-01,Data Analyst,EN,FT,26800.0,GB,GB,M,0,GBP,32974.0,26800.0
,2023-01-01,ML Engineer,MI,CT,25500.0,US,US,S,100,USD,25500.0,25500.0
,2023-01-01,Data Analyst,EN,FT,25000.0,GR,GB,S,100,EUR,26992.0,25000.0
,2023-01-01,Data Quality Analyst,EN,FT,30000.0,GB,GB,M,100,GBP,36912.0,30000.0
,2023-01-01,AI Scientist,MI,FT,36000.0,ES,ES,L,50,EUR,38868.0,36000.0
,2023-01-01,Data Scientist,SE,FT,36000.0,ES,ES,M,0,EUR,38868.0,36000.0
,2023-01-01,Data Scientist,SE,FT,36000.0,ES,ES,M,0,EUR,38868.0,36000.0
,2023-01-01,Insight Analyst,MI,FT,40000.0,PT,PT,M,100,EUR,43187.0,40000.0
,2023-01-01,Data Analyst,MI,FT,40000.0,GB,GB,M,0,GBP,49216.0,40000.0
,2023-01-01,Data Analyst,MI,FT,40000.0,PT,PT,M,100,EUR,43187.0,40000.0
,2023-01-01,Data Engineer,MI,FT,40000.0,PL,PL,L,100,EUR,43187.0,40000.0
,2023-01-01,Data Engineer,MI,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,Data Engineer,MI,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,Data Engineer,EN,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,Data Engineer,MI,FT,40000.0,GB,GB,M,0,GBP,49216.0,40000.0
,2023-01-01,Data Scientist,MI,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,Data Analyst,EN,FT,40000.0,GB,GB,M,0,GBP,49216.0,40000.0
,2023-01-01,Machine Learning Specialist,MI,FT,40000.0,FR,FR,M,100,USD,40000.0,40000.0
,2023-01-01,Finance Data Analyst,EN,FT,40000.0,NG,NG,S,0,USD,40000.0,40000.0
,2023-01-01,Data Analyst,EN,FT,40000.0,US,US,M,100,USD,40000.0,40000.0
,2023-01-01,Data Scientist,EN,FT,40000.0,UZ,US,M,100,USD,40000.0,40000.0
,2023-01-01,Data Engineer,EN,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,BI Developer,MI,FT,40000.0,GB,GB,M,0,GBP,49216.0,40000.0
,2023-01-01,AI Programmer,EN,FT,40000.0,KR,KR,S,0,USD,40000.0,40000.0
,2023-01-01,Data Engineer,MI,FT,40000.0,GB,GB,M,0,GBP,49216.0,40000.0
,2023-01-01,Data Scientist,EN,FT,40000.0,ES,ES,M,0,EUR,43187.0,40000.0
,2023-01-01,Data Quality Analyst,EN,FT,40000.0,GB,GB,M,100,GBP,49216.0,40000.0
,2023-01-01,Data Science Consultant,MI,FT,42000.0,GB,GB,M,0,GBP,51676.0,42000.0
,2023-01-01,Data Scientist,MI,FT,42000.0,GB,GB,M,0,GBP,51676.0,42000.0
,2023-01-01,Insight Analyst,MI,FT,42000.0,GB,GB,M,0,GBP,51676.0,42000.0
